Project_ID,Project_Name,Original_Principal_Amount,Cancelled_Amount,Undisbursed_Amount,Disbursed_Amount,Repaid_to_IBRD,Due_to_IBRD,Exchange_Adjustment,Borrower_Obligation,Sold_3rd_Party,Repaid_3rd_Party,Due_3rd_Party,Loans_Held
P002029,OIL PALM I,17000000,10125881.09,0,6874118.91,6874118.91,0,0,0,0,0,0,0
P004065,LIVESTOCK II,15000000,0,0,15000000,15000000,0,0,0,0,0,0,0
P008914,TEK TRANSMISSION II,56000000,586048.34,0,55413951.66,55413951.66,0,0,0,0,0,0,0
P006268,R.D.I-RIO GRANDE NOR,12000000,766243.22,0,11233756.78,11233756.78,0,0,0,0,0,0,0
P007958,TRANSANDEAN CORRIDOR,76500000,5683348.17,0,70816651.83,70816651.83,0,0,0,0,0,0,0
P003756,RESOURCE SURVEY&MAPP,7011826.2,0,0,7011826.2,7011826.2,-9.31E-10,9.31E-10,0,0,0,0,-9.31E-10
P003756,RESOURCE SURVEY&MAPP,5988173.8,137565.31,0,5850608.49,5850608.49,0,0,0,0,0,0,0
P004683,N E RURAL DEVELOPMEN,21000000,971694.79,0,20028305.21,20028305.21,0,0,0,0,0,0,0
P004685,LIVESTOCK DEVELOPMEN,5000000,167404.38,0,4832595.62,4832595.62,0,0,0,0,0,0,0
P006599,COPPER SECTOR LOAN,33000000,7528105.39,0,25471894.61,25471894.61,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P005372,DOUKKALA IRRIG,30000000,2704968.87,0,27295031.13,27295031.13,-7.45E-09,7.45E-09,0,0,0,0,-7.45E-09
P005376,TOURISM INFRASTRUCTURE,21000000,10959479.79,0,10040520.21,9990520.21,0,0,0,50000,50000,0,0
P004069,HIGHWAYS III,90000000,0,0,90000000,88554950.12,1.49E-08,-0.010000015,-0.01,1445049.88,1445049.88,0,1.49E-08
P000629,DFC II-EADB,15000000,33960.41,0,14966039.59,14966039.59,0,0,0,0,0,0,0
P007539,DFC II-FONEI,50000000,0,0,50000000,50000000,0,0,0,0,0,0,0
P006270,DFC-MEDIUM & SMALL I,85000000,53843138.72,0,31156861.28,29314791.89,0,0,0,1842069.39,1842069.39,0,0
P006276,SECONDARY & FEEDER R,21425291.56,0,0,21425291.56,21425291.56,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P006276,SECONDARY & FEEDER R,33574708.44,5477400.04,0,28097308.4,28097308.4,0,0,0,0,0,0,0
P010092,POWER-WAPDA II,50000000,19349877.56,0,30650122.44,30650122.44,0,0,0,0,0,0,0
P004882,EDUCATION II,47000000,37243778.88,0,9756221.12,9756221.12,0,0,0,0,0,0,0
P003168,DFC I,15000000,430397.49,0,14569602.51,14569602.51,0,0,0,0,0,0,0
P006122,RURAL DEVT I,9500000,3067829.14,0,6432170.86,6432170.86,0,0,0,0,0,0,0
P007186,EDUCATION II,14500000,0,0,14500000,14500000,0,0,0,0,0,0,0
P004246,K.L.SEWERAGE,19244343.79,1000000,0,18244343.79,14516186.47,-1.86E-09,0.010000002,0.01,3728157.32,3728157.32,0,-1.86E-09
P004246,K.L.SEWERAGE,2255656.21,0,0,2255656.21,2255656.21,0,0,0,0,0,0,0
P004245,URB.TRSPT.II,26000000,3972768.29,0,22027231.71,17666857.4,0,0,0,4360374.31,4360374.31,0,0
P007957,POWER DIST.ELECTROLI,36000000,631109.64,0,35368890.36,35368890.36,-7.45E-09,7.45E-09,0,0,0,0,-7.45E-09
P004064,RURAL INFRASTRUCTURE,20000000,0,0,20000000,20000000,0,0,0,0,0,0,0
P007538,AGRIC/LIVESTOCK CRED,125000000,0,0,125000000,125000000,-1.49E-08,1.49E-08,0,0,0,0,-1.49E-08
P004064,RURAL INFRASTRUCTURE,40000000,0,0,40000000,40000000,0,0,0,0,0,0,0
P004068,PROGRAM II,75000000,0,0,75000000,68306766.58,0,-0.01,-0.01,6693233.42,6693233.42,0,0
P005374,EDUCATION III,25000000,7090815.91,0,17909184.09,17909184.09,0,0,0,0,0,0,0
P002296,FEEDER ROADS,6600000,0,0,6600000,6600000,0,0,0,0,0,0,0
P002295,HIGHWAYS III,15000000,1474988.4,0,13525011.6,13525011.6,0,0,0,0,0,0,0
P006743,DFC VI,80000000,1775262.4,0,78224737.6,78224737.6,-1.49E-08,1.49E-08,0,0,0,0,-1.49E-08
P004444,THIRD EDUCATION,25000000,270000,0,24730000,24730000,0,0,0,0,0,0,0
P004441,LIVESTOCK II,20500000,0,0,20500000,20500000,0,0,0,0,0,0,0
P003677,SUGAR DEVELOPMENT,12000000,256728.25,0,11743271.75,11438300.8,0,0,0,304970.95,304970.95,0,0
P004440,CHICO IRRIGATION,18726617.53,0,0,18726617.53,18726617.53,0,0,0,0,0,0,0
P004440,CHICO IRRIGATION,31273382.47,27224.95,0,31246157.52,31246157.52,0,0,0,0,0,0,0
P000544,RAILWAYS II,38000000,0,0,38000000,38000000,-7.45E-09,7.45E-09,0,0,0,0,-7.45E-09
P007050,SEED PRODUCTION I,3000000,0,0,3000000,3000000,0,0,0,0,0,0,0
P007049,RURAL DEVT.PREPARATI,4000000,1168469.26,0,2831530.74,2831530.74,-4.66E-10,4.66E-10,0,0,0,0,-4.66E-10
P007051,HIGHWAYS IV,10500000,0,0,10500000,10500000,0,0,0,0,0,0,0
P007540,RAILWAYS III,100000000,28180.21,0,99971819.79,99471819.79,1.49E-08,-1.49E-08,0,500000,500000,0,1.49E-08
P006958,DFC-CARIBBEAN DEVT B,17000000,1430483.77,0,15569516.23,15569516.23,-1.86E-09,0.010000002,0.01,0,0,0,-1.86E-09
P006958,DFC-CARIBBEAN DEVT B,3000000,0,0,3000000,3000000,0,0,0,0,0,0,0
P008088,HIGHWAYS II,7000000,40473.41,0,6959526.59,6761308.86,0,-0.01,-0.01,198217.73,198217.73,0,0
P003753,HIGHWAYS IV,83803932.65,0,0,83803932.65,69644995.51,-1.49E-08,1.49E-08,0,14158937.14,14158937.14,0,-1.49E-08
P003753,HIGHWAYS IV,46196067.35,2329473.2,0,43866594.15,43866594.15,0,0,0,0,0,0,0
P003750,EDUCATION IV,24065858.34,0,0,24065858.34,21322205.33,0,0.01,0.01,2743653.01,2743653.01,0,0
P003750,EDUCATION IV,12934141.66,1515680.12,0,11418461.54,11418461.54,0,0,0,0,0,0,0
P006124,ENDE IV,25000000,0,0,25000000,25000000,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P005001,PORT OF ALEXANDRIA,45000000,3498926.4,0,41501073.6,41501073.6,0,0,0,0,0,0,0
P008429,ROADS,30000000,0,0,30000000,21111099.44,0,0,0,8888900.56,8888900.56,0,0
P005551,DAMASCUS WATER SUPPLY II,35000000,3221721.8,0,31778278.2,31778278.2,0,0,0,0,0,0,0
P008699,RIUL MARE RETEZAT,50000000,0,0,50000000,50000000,0,-0.01,-0.01,0,0,0,0
P004686,RUBBER REPLANTING I,50000000,0,0,50000000,40281915.41,0,-0.01,-0.01,9718084.59,9718084.59,0,0
P007755,EDUCATION II,11000000,0,0,11000000,11000000,0,0,0,0,0,0,0
P000331,EDUCATION III,17000000,82169.92,0,16917830.08,16917830.08,0,0,0,0,0,0,0
,,70000000,0,0,70000000,70000000,0,0,0,0,0,0,0
P008697,RASOVA IRRIG&AGRIC DEVT,60000000,0,0,60000000,60000000,1.49E-08,-0.010000015,-0.01,0,0,0,1.49E-08
P008911,TCZB I,63000000,20419081.25,0,42580918.75,42580918.75,-7.45E-09,7.45E-09,0,0,0,0,-7.45E-09
P006269,AGRIC. RESEARCH I,40000000,0,0,40000000,40000000,0,0,0,0,0,0,0
P003755,MAR.TPT.II,36943084.65,0,0,36943084.65,36943084.65,0,0,0,0,0,0,0
P003755,MAR.TPT.II,17056915.35,0,0,17056915.35,17056915.35,0,0,0,0,0,0,0
P009701,CAD ANDHRA PRADESH,145000000,8550702.18,0,136449297.8,136449297.8,0,0,0,0,0,0,0
P007861,EDUCATION II,4000000,0,0,4000000,4000000,0,0,0,0,0,0,0
P004687,TELECOMM II,26000000,0,0,26000000,26000000,0,0,0,0,0,0,0
P003751,PUSRI IV,69299831.07,0,0,69299831.07,65613728.12,7.45E-09,-7.45E-09,0,3686102.95,3686102.95,0,7.45E-09
P003751,PUSRI IV,700168.93,0,0,700168.93,700168.93,0,0,0,0,0,0,0
P007052,GUAYAQUIL PORT II,33500000,0,0,33500000,32825655.97,3.73E-09,-3.73E-09,0,674344.03,674344.03,0,3.73E-09
P006271,FERTILIZER I,50000000,0,0,50000000,50000000,0,0,0,0,0,0,0
P006275,COPEL POWER DISTRIBU,52000000,5754055.14,0,46245944.86,46245944.86,0,0,0,0,0,0,0
P008913,BALIKESIR PULP & PAPER,70000000,0,0,70000000,70000000,0,0,0,0,0,0,0
P003752,POWER V,82677910.31,0,0,82677910.31,73000285.95,1.49E-08,-0.010000015,-0.01,9677624.36,9677624.36,0,1.49E-08
P003752,POWER V,7322089.69,1143101.43,0,6178988.26,6178988.26,0,0,0,0,0,0,0
P009705,DFC-IDBI SFC II,26711772.78,0,0,26711772.78,26711772.78,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P009705,DFC-IDBI SFC II,13288227.22,0,0,13288227.22,13288227.22,1.86E-09,-1.86E-09,0,0,0,0,1.86E-09
P005550,TELECOMMUNICATIONS I,28000000,39105.83,0,27960894.17,27960894.17,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P009170,MORAVA RIVER PROIECT,4133000,0,0,4133000,4133000,0,0,0,0,0,0,0
P009170,MORAVA RIVER PROIECT,3158000,0,0,3158000,3158000,0,0,0,0,0,0,0
P009170,MORAVA RIVER PROIECT,4084383.9,0,0,4084383.9,4084383.9,0,0,0,0,0,0,0
P009171,SARAJEVO W/SUP.&SEWERAGE,14665000,0,0,14665000,14665000,-3.73E-09,3.73E-09,0,0,0,0,-3.73E-09
P009169,SARAJEVO AIR POLL. CNTRL,8805000,0,0,8805000,8805000,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P009169,SARAJEVO AIR POLL. CNTRL,6501740.13,97740.13,0,6404000,6404000,0,0,0,0,0,0,0
P008912,LIVESTOCK III,21500000,0,0,21500000,21500000,-3.73E-09,3.73E-09,0,0,0,0,-3.73E-09
P001422,EDUCATION II,4000000,0,0,4000000,4000000,0,0,0,0,0,0,0
P003749,NTL. FOOD,16366760.99,0,0,16366760.99,16309961.13,1.86E-09,0.009999998,0.01,56799.86,56799.86,0,1.86E-09
P003749,NTL. FOOD,5633239.01,0,0,5633239.01,5633239.01,0,0,0,0,0,0,0
P003748,IRRIG. VII,21782156.69,0,0,21782156.69,19228233.83,0,0,0,2553922.86,2553922.86,0,0
P003748,IRRIG. VII,11217843.31,2324685.51,0,8893157.8,8893157.8,0,0,0,0,0,0,0
P004442,SECOND GRAIN PROCESS,3656518.46,0,0,3656518.46,3656518.46,-4.66E-10,4.66E-10,0,0,0,0,-4.66E-10
P004442,SECOND GRAIN PROCESS,7843481.54,0,0,7843481.54,7843481.54,0,0,0,0,0,0,0
P004438,FISHERIES II,12000000,0,0,12000000,12000000,0,0,0,0,0,0,0
P004688,EDUCATION IV,31000000,5610185.51,0,25389814.49,23012992.69,3.73E-09,-0.010000004,-0.01,2376821.8,2376821.8,0,3.73E-09
P004445,URBANIZ I,10000000,0,0,10000000,10000000,0,0,0,0,0,0,0
P009703,NATIONAL SEEDS I,2509055.55,0,0,2509055.55,2509055.55,4.66E-10,-4.66E-10,0,0,0,0,4.66E-10
P009703,NATIONAL SEEDS I,22490944.45,3658609.9,0,18832334.55,18832334.55,-3.73E-09,3.73E-09,0,0,0,0,-3.73E-09
P000134,EDUCATION I,7000000,0,0,7000000,7000000,0,0,0,0,0,0,0
P000134,EDUCATION I,3500000,0,0,3500000,3500000,0,0,0,0,0,0,0
P004997,AGR.CR.FRUIT&VEGETABLE,50000000,1356332.21,0,48643667.79,48643667.79,0,0,0,0,0,0,0
P009166,INDUSTRIAL CREDIT II,48186026.22,2273553.18,0,45912473.04,45912473.04,0,0,0,0,0,0,0
P009166,INDUSTRIAL CREDIT II,0,0,0,0,0,0,0,0,0,0,0,0
P009166,INDUSTRIAL CREDIT II,435353.71,0,0,435353.71,435353.71,0,0,0,0,0,0,0
P008347,DFC-CDB II,6000000,0,0,6000000,6000000,0,0,0,0,0,0,0
P005373,CIH HOTEL FINANCING III,25000000,0,0,25000000,25000000,-3.73E-09,3.73E-09,0,0,0,0,-3.73E-09
P007802,PANAMA WATER SUP.&SE,12000000,0,0,12000000,12000000,0,0,0,0,0,0,0
P007956,INDUSTRY MINING,40000000,268785,0,39731215,39731215,0,0,0,0,0,0,0
P004445,URBANIZ I,10923378.32,0,0,10923378.32,10923378.32,-3.73E-09,3.73E-09,0,0,0,0,-3.73E-09
P004445,URBANIZ I,10500000,3243262.25,0,7256737.75,7256737.75,0,0,0,0,0,0,0
P004445,URBANIZ I,11076621.68,0,0,11076621.68,11076621.68,0,0,0,0,0,0,0
P007959,SITES & SERVICES,21600000,0,0,21600000,21600000,0,0,0,0,0,0,0
P007417,POPULATION II&NUTRIT,6800000,773940.65,0,6026059.35,6026059.35,0,0,0,0,0,0,0
P004998,UPPER EGYPT DRAINAGE II,10000000,0,0,10000000,10000000,0,0,0,0,0,0,0
P001600,KARONGA II,9200000,0,0,9200000,9200000,0,0,0,0,0,0,0
P002568,DOMESTIC AVIATION,20000000,20000000,0,0,0,0,0,0,0,0,0,0
P007152,POWER VII,30000000,1315.93,0,29998684.07,29998684.07,-3.73E-09,0.010000004,0.01,0,0,0,-3.73E-09
P007152,POWER VII,9000000,0,0,9000000,9000000,0,0,0,0,0,0,0
P006123,BISA II,10000000,123097.27,0,9876902.73,9876902.73,1.86E-09,-1.86E-09,0,0,0,0,1.86E-09
P000848,RURAL DEVELOPMENT I,21000000,701678.46,0,20298321.54,20298321.54,0,0,0,0,0,0,0
P005000,IND.TEXTILES REHAB.,52000000,393738.74,0,51606261.26,51506261.26,0,0,0,100000,100000,0,0
P004884,POWER II,57500000,1455652.45,0,56044347.55,56044347.55,0,0,0,0,0,0,0
P004243,NORTH KELANTAN RURAL,21000000,0,0,21000000,17021713.61,-7.45E-09,-0.009999992,-0.01,3978286.39,3978286.39,0,-7.45E-09
P002831,INDUSTRY II CIMAO,49500000,0,0,49500000,49500000,7.45E-09,-7.45E-09,0,0,0,0,7.45E-09
P002831,INDUSTRY II CIMAO,3500000,0,0,3500000,3500000,0,0,0,0,0,0,0
P002831,INDUSTRY II CIMAO,3500000,0,0,3500000,3500000,0,0,0,0,0,0,0
P002831,INDUSTRY II CIMAO,3500000,0,0,3500000,3500000,0,0,0,0,0,0,0
P005375,SIDI CHEHO MULTIPURPOSE,49000000,0,0,49000000,49000000,0,0,0,0,0,0,0
P006274,N.E. POWER DISTRIBUT,50000000,223858.17,0,49776141.83,48776141.83,7.45E-09,-7.45E-09,0,1000000,1000000,0,7.45E-09
P008624,POWER VI,36000000,0,0,36000000,30935607.68,0,-0.02,-0.02,5064392.32,5064392.32,0,0
P006273,NUTRITION I,19000000,0,0,19000000,19000000,0,0,0,0,0,0,0
P001253,INTEGRATED AGRIC DEV,10000000,10000000,0,0,0,0,0,0,0,0,0,0
P001257,TOURISM I-WILDLIFE,17000000,180622.19,0,16819377.81,16819377.81,0,0,0,0,0,0,0
P001258,RURAL ACCESS ROADS,4000000,1693444.9,0,2306555.1,2306555.1,0,0,0,0,0,0,0
P002710,POWER III,30000000,5377,0,29994623,29994623,0,0,0,0,0,0,0
P002707,FORESTRY I,7000000,738203.8,0,6261796.2,6261796.2,0,0.01,0.01,0,0,0,0
P007543,STEEL (LAS TRUCHAS),95000000,95000000,0,0,0,0,0,0,0,0,0,0
P006284,W/SUPPLY-MINAS GERAI,40000000,0,0,40000000,39400000,0,0,0,600000,600000,0,0
P008917,TOURISM I,26000000,7262085.83,0,18737914.17,18737914.17,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P005552,LIVESTOCK I,5000000,0,0,5000000,5000000,9.31E-10,-9.31E-10,0,0,0,0,9.31E-10
P005552,LIVESTOCK I,12500000,0,0,12500000,12500000,0,0,0,0,0,0,0
P009720,TELECOMMUNICATIONS V,80000000,0,0,80000000,75915413.8,-1.49E-08,1.49E-08,0,4084586.2,4084586.2,0,-1.49E-08
P007187,EARTHQUAKE RECONST,6500000,2300060.26,0,4199939.74,4199939.74,0,0,0,0,0,0,0
P007187,EARTHQUAKE RECONST,20000000,0,0,20000000,20000000,0,0,0,0,0,0,0
P006984,ROADS I,5000000,0,0,5000000,5000000,0,0,0,0,0,0,0
P006279,AGRIC.EXPORT IND. II,83000000,33356122.91,0,49643877.09,49643877.09,7.45E-09,-7.45E-09,0,0,0,0,7.45E-09
P003757,TRANSMIGR. I,18750528.19,0,0,18750528.19,17135896.42,0,4.66E-10,4.66E-10,1614631.77,1614631.77,0,0
P003757,TRANSMIGR. I,11249471.81,23039.12,0,11226432.69,11226432.69,0,0,0,0,0,0,0
P004072,MIHO WATERSHE,29000000,3740.93,0,28996259.07,28167314.58,7.45E-09,-0.010000007,-0.01,828944.49,828944.49,0,7.45E-09
P006064,WATER SUPPLY & SEWER,10000000,0,0,10000000,10000000,1.86E-09,-1.86E-09,0,0,0,0,1.86E-09
P000337,PORTS II,15000000,0,0,15000000,7500000,0,0,0,7500000,7500000,0,0
P003171,PROGRAM LOAN II,30000000,0,0,30000000,30000000,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P001426,DFC III,7000000,107785.74,0,6892214.26,6892214.26,0,0,0,0,0,0,0
P006129,WATER SUPPLY I,11500000,6776971.13,0,4723028.87,4723028.87,-9.31E-10,9.31E-10,0,0,0,0,-9.31E-10
P006983,FAMILY WELFARE,5000000,130501.96,0,4869498.04,4869498.04,0,0,0,0,0,0,0
P010100,PICIC X (DFC),25000000,391835.31,0,24608164.69,24608164.69,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P004691,DFC III (IFCT),25000000,0,0,25000000,25000000,-3.73E-09,-0.009999996,-0.01,0,0,0,-3.73E-09
P004070,AG.CREDIT II,20000000,0,0,20000000,19352858.67,0,-0.01,-0.01,647141.33,647141.33,0,0
P004248,EDUCATION IV,28452243.42,0,0,28452243.42,22926941.31,0,0.01,0.01,5525302.11,5525302.11,0,0
P004248,EDUCATION IV,6547756.58,0,0,6547756.58,6547756.58,0,0,0,0,0,0,0
P005931,SEGBA POWER IV,115000000,0,0,115000000,115000000,0,0,0,0,0,0,0
P006125,DFC-SMALL MINING CRE,5033248.14,0,0,5033248.14,5033248.14,0,0,0,0,0,0,0
P006125,DFC-SMALL MINING CRE,6966751.86,218979.7,0,6747772.16,6747772.16,-9.31E-10,9.31E-10,0,0,0,0,-9.31E-10
P002297,DFC II SOFISEDIT,4200000,0,0,4200000,4200000,0,0,0,0,0,0,0
P004355,AG DEV IV,12000000,0,0,12000000,10764662.73,0,0,0,1235337.27,1235337.27,0,0
P008626,HIGHWAYS,24000000,57208.56,0,23942791.44,22548155.92,-3.73E-09,-0.009999996,-0.01,1394635.52,1394635.52,0,-3.73E-09
P009723,BOMBAY URBAN TRANSPO,25000000,0,0,25000000,25000000,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P003767,URB. DEV. II,43408917.49,0,0,43408917.49,41972573.31,0,0,0,1436344.18,1436344.18,0,0
P003767,URB. DEV. II,9091082.51,3646946.13,0,5444136.38,5444136.38,9.31E-10,-9.31E-10,0,0,0,0,9.31E-10
P003766,PORTS I,19207259.72,0,0,19207259.72,19207259.72,0,0,0,0,0,0,0
P003766,PORTS I,12792740.28,816569.39,0,11976170.89,11976170.89,1.86E-09,-1.86E-09,0,0,0,0,1.86E-09
P004074,DFC (KDB II),75000000,0,0,75000000,75000000,0,0.02,0.02,0,0,0,0
P004074,DFC (KDB II),7500000,41877.15,0,7458122.85,7458122.85,0,-0.01,-0.01,0,0,0,0
P001886,REVISED PORT PROJECT,3600000,207877.75,0,3392122.25,3392122.25,0,0,0,0,0,0,0
P005622,AGRICULTURAL CREDIT II,12000000,98640.42,0,11901359.58,11901359.58,1.86E-09,-1.86E-09,0,0,0,0,1.86E-09
P007350,HWYS VII-TALANGA,28000000,574542.24,0,27425457.76,27425457.76,-3.73E-09,3.73E-09,0,0,0,0,-3.73E-09
P007350,HWYS VII-TALANGA,7000000,141842.13,0,6858157.87,6858157.87,0,0,0,0,0,0,0
P006283,ELETROSUL TRANSMISSI,82000000,11581213.48,0,70418786.52,70168786.52,-1.49E-08,1.49E-08,0,250000,250000,0,-1.49E-08
P008348,HIGHWAYS II,2743870.05,0,0,2743870.05,2743870.05,0,0,0,0,0,0,0
P008348,HIGHWAYS II,7256129.95,0,0,7256129.95,7256129.95,0,0,0,0,0,0,0
P008431,VOLOS/SALONIKA SEWERAGE,36000000,20879734.15,0,15120265.85,13892123.86,0,0,0,1228141.99,1228141.99,0,0
P007865,EDUCATION III,8000000,1862.64,0,7998137.36,7998137.36,0,0,0,0,0,0,0
P001117,URBAN DEVELOPMENT,30000000,2900255.81,0,27099744.19,27099744.19,0,0,0,0,0,0,0
P001117,URBAN DEVELOPMENT,14000000,1336552.81,0,12663447.19,12663447.19,0,0,0,0,0,0,0
P000545,EDUCATION II,8000000,0,0,8000000,8000000,0,0,0,0,0,0,0
P006600,LVSTK II/FRUIT&VINEY,25000000,5189.1,0,24994810.9,24994810.9,0,0,0,0,0,0,0
P006601,POWER VI SECTOR LOAN,35000000,23000000,0,12000000,12000000,1.86E-09,-1.86E-09,0,0,0,0,1.86E-09
P006745,RURAL DEVT.I,52000000,42031.05,0,51957968.95,51957968.95,-7.45E-09,7.45E-09,0,0,0,0,-7.45E-09
P004452,HIGHWAYS III,35816531.24,0,0,35816531.24,32751531.24,0,0,0,3065000,3065000,0,0
P004452,HIGHWAYS III,59183468.76,0,0,59183468.76,59183468.76,-7.45E-09,7.45E-09,0,0,0,0,-7.45E-09
P002711,WATER SUPPLY I,15000000,0,0,15000000,15000000,0,0,0,0,0,0,0
P005625,POWER II,14500000,98349.48,0,14401650.52,14401650.52,0,0,0,0,0,0,0
P003170,EDUCATION IV,13300000,4718058.95,0,8581941.05,8581941.05,-1.86E-09,1.86E-09,0,0,0,0,-1.86E-09
P006744,AGRICULTURE CREDIT I,64000000,0,0,64000000,60446898.62,-7.45E-09,7.45E-09,0,3553101.38,3553101.38,0,-7.45E-09
P007961,DFC I,35000000,2909269.15,0,32090730.85,32090730.85,-3.73E-09,3.73E-09,0,0,0,0,-3.73E-09
P007054,DFC III,26000000,220101.7,0,25779898.3,25779898.3,0,0,0,0,0,0,0
P009172,METOHIJA MULTIPURPOSE I,54000000,4772235.19,0,49227764.81,49227764.81,0,0,0,0,0,0,0
P005377,AGRICULTURE CREDIT III,35000000,6229.43,0,34993770.57,34993770.57,0,0,0,0,0,0,0
P006278,MINAS GERAIS DEVT.I,42000000,947182.72,0,41052817.28,41052817.28,7.45E-09,-7.45E-09,0,0,0,0,7.45E-09
P003760,PDFCI II,12591657.85,0,0,12591657.85,12591657.85,0,0,0,0,0,0,0
P003760,PDFCI II,2408342.15,17435.56,0,2390906.59,2390906.59,0,0,0,0,0,0,0
P004071,YONGSAN GANG,95000000,5202.09,0,94994797.91,91584364.79,0,-0.01,-0.01,3410433.12,3410433.12,0,0
P003765,POWER VI,75603891.66,0,0,75603891.66,72612469.69,0,0,0,2991421.97,2991421.97,0,0
P003765,POWER VI,40396108.34,5486675.58,0,34909432.76,34909432.76,0,0,0,0,0,0,0
P010103,LIVESTOCK I,10000000,1651904.83,0,8348095.17,8348095.17,0,0,0,0,0,0,0
P004449,JALAUR IRRIGATION,7517195.12,0,0,7517195.12,7517195.12,-9.31E-10,9.31E-10,0,0,0,0,-9.31E-10
P004449,JALAUR IRRIGATION,7482804.88,114103.75,0,7368701.13,7368701.13,0,0,0,0,0,0,0
P008700,IALOMITA IRRIGATION,60000000,0,0,59999999,59999999,1.49E-08,-1.49E-08,0,0,0,0,1.49E-08
P005007,ALEXANDRIA WATER,56000000,2850000,0,53150000,53150000,0,0,0,0,0,0,0
P009173,MONTENEGRO AGR/AGROIND 2,26000000,15223.55,0,25984776.45,25984776.45,0,0,0,0,0,0,0
P009174,MACEDONIA AGR/AGROIND II,24000000,2339574.24,0,21660425.76,21660425.76,0,0,0,0,0,0,0
P010105,RAILWAYS X,35000000,332227.17,0,34667772.83,31697889.82,0,0.01,0.01,2969883.01,2969883.01,0,0
P003763,NUTRITION,3335920.47,0,0,3335920.47,3335920.47,-4.66E-10,4.66E-10,0,0,0,0,-4.66E-10
P003763,NUTRITION,9664079.53,337500.65,0,9326578.88,9326578.88,1.86E-09,-1.86E-09,0,0,0,0,1.86E-09
P004450,EDUCATION IV,16240671.02,0,0,16240671.02,16240671.02,-1.86E-09,1.86E-09,0,0,0,0,-1.86E-09
P004450,EDUCATION IV,8759328.98,132776.37,0,8626552.61,8626552.61,0,0,0,0,0,0,0
P002654,AGRIC. I (R/D LIVEST,4000000,1061750.55,0,2938249.45,2938249.45,0,0,0,0,0,0,0
P004250,HIGHWAYS III,25927349.58,0,0,25927349.58,19284347.09,3.73E-09,-3.73E-09,0,6643002.49,6643002.49,0,3.73E-09
P004250,HIGHWAYS III,9072650.42,4628455.98,0,4444194.44,4444194.44,0,0,0,0,0,0,0
P009176,HIGHWAYS VIII,53710012.86,84812.86,0,53625200,53625200,0,0,0,0,0,0,0
P009176,HIGHWAYS VIII,0,0,0,0,0,0,0,0,0,0,0,0
P009176,HIGHWAYS VIII,986984.46,0,0,986984.46,986984.46,0,0,0,0,0,0,0
P004885,EDUCATION III,48500000,41167317.77,0,7332682.23,7332682.23,0,0,0,0,0,0,0
P008916,DYB II (DFC),70000000,6489136.99,0,63510863.01,63510863.01,0,0,0,0,0,0,0
P000854,KPONG DAM,39000000,0,0,39000000,39000000,0,0,0,0,0,0,0
P000853,POWER DISTRIB ECG II,9000000,1018.45,0,8998981.55,8998981.55,1.86E-09,-1.86E-09,0,0,0,0,1.86E-09
P001116,OIL PALM/COCONUT IV,20000000,1000000,0,19000000,19000000,0,0,0,0,0,0,0
P005380,CIOR CEMENT,45000000,0,0,45000000,45000000,0,0,0,0,0,0,0
P005932,HIGHWAYS IV,105000000,300000,0,104700000,102700000,0,0,0,2000000,2000000,0,0
P002708,INDUSTRY II (TEXTILE,11500000,20362.36,0,11479637.64,11479637.64,0,0,0,0,0,0,0
P002708,INDUSTRY II (TEXTILE,11500000,24365.38,0,11475634.62,11475634.62,0,0,0,0,0,0,0
P001602,POWER III,8000000,0,0,8000000,8000000,0,0,0,0,0,0,0
P001602,POWER III,9000000,0,0,9000000,9000000,0,0,0,0,0,0,0
P001254,SOUTH NYANZA SUGAR P,25000000,0,0,25000000,25000000,-3.73E-09,3.73E-09,0,0,0,0,-3.73E-09
P001252,THIRD AGRICL. CREDIT,5000000,5000000,0,0,0,0,0,0,0,0,0,0
P000336,SOCAPALM II,7000000,392000,0,6608000,6608000,0,0,0,0,0,0,0
P000336,SOCAPALM II,18000000,1008000,0,16992000,16992000,0,0,0,0,0,0,0
P004690,NTL.AGR.EXT.,28000000,13012.55,0,27986987.45,27109769.81,-7.45E-09,7.45E-09,0,877217.64,877217.64,0,-7.45E-09
P009714,GUJARAT FISHERIES,14000000,1580492.95,0,12419507.05,12419507.05,0,0,0,0,0,0,0
P007351,PORT III,5000000,17559.52,0,4982440.48,4982440.48,0,0,0,0,0,0,0
P007351,PORT III,7000000,33700.73,0,6966299.27,6966299.27,0,0,0,0,0,0,0
P007804,LIVESTOCK II,8000000,488538.54,0,7511461.46,7511461.46,0,0,0,0,0,0,0
P007803,FISHERIES II,7500000,2628363.96,0,4871636.04,4567110.79,-9.31E-10,9.31E-10,0,304525.25,304525.25,0,-9.31E-10
